Example_L1_M5.mph
121	21
%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t%e\t\n
2.809483e-26	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.472158e-05	1.576784e-05	1.650913e-05	1.417849e-05	1.393202e-05	1.828184e-05	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.520333e-05	1.489626e-05	1.460886e-05	1.454903e-05	-2.440654e-10	1.310937e-10	-2.103635e-10	-7.361791e-11	-1.499588e-10	4.552324e-11	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.542388e-05	1.531609e-05	-2.150426e-10	-1.532839e-10	1.731862e-10	1.871632e-10	0.000000e+00	0.000000e+00	8.292978e-07	1.003481e-05	1.081750e-05	4.330560e-08	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.506546e-05	1.524688e-05	-1.418961e-10	-4.143919e-12	3.857079e-07	1.504659e-05	1.490866e-05	1.453553e-05	1.389643e-05	1.625260e-05	1.792742e-05	6.179129e-06	6.010913e-06	1.800876e-05	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.378523e-05	1.453505e-05	1.480246e-05	1.028559e-10	1.013112e-10	1.572371e-05	1.596827e-05	1.501739e-05	-2.969267e-10	7.403271e-11	-2.644577e-10	2.194532e-10	7.908332e-06	3.074524e-10	-7.090916e-11	1.445626e-10	-1.043711e-10	
0.000000e+00	0.000000e+00	0.000000e+00	1.245143e-05	-2.166374e-10	5.719212e-07	1.563027e-05	1.564881e-05	1.574487e-05	-2.602024e-10	-2.748337e-10	4.566785e-11	7.195136e-07	1.263167e-05	1.491376e-05	1.587609e-05	4.974482e-11	2.736525e-06	1.361176e-05	1.075177e-05	6.316327e-07	
0.000000e+00	2.366515e-05	2.765413e-05	1.574803e-05	1.497582e-05	1.450519e-05	8.648688e-11	2.103834e-10	1.598574e-05	1.616910e-05	1.646315e-05	1.757220e-05	1.468660e-05	-2.817309e-10	2.825636e-10	2.146032e-06	1.233799e-05	1.427186e-05	2.807094e-06	8.491825e-06	1.698181e-05	
3.600257e-05	7.473793e-06	1.695912e-05	1.321353e-05	1.549001e-05	1.698475e-05	1.617433e-05	1.593027e-05	2.818859e-11	2.402873e-10	-8.162724e-11	-3.219742e-11	7.154467e-06	1.539294e-05	6.868607e-06	-7.187029e-11	-3.277423e-10	2.605570e-10	-3.141947e-10	-1.376264e-10	-7.649940e-11	
